hw1,hw2,tw,bf1,tf1,bf2,tf2,psi,L,y
400,200,2.25,400,9.89,100,2.25,1,8800,0.511785609
450,900,3,675,49.03,225,5.57,0.75,12600,0.743654392
800,800,6.86,600,28.11,200,7.89,0.25,8000,0.75975815
400,133,1.48,100,7.26,400,14.32,0.5,13600,0.443715124
150,300,1,225,8.88,75,2.13,0,9000,0.430549304
450,900,7.71,225,7.71,900,22.26,-1,32400,0.594779219
800,267,3.84,200,10.11,600,10.42,0.5,28800,0.418164312
467,700,4.75,700,35.37,175,4.75,0.75,16800,0.683757412
100,300,3.48,75,4.34,300,12.95,-0.25,6600,0.487526621
300,200,12,300,12,75,12,0.5,3000,0.619707147
257,900,6.11,675,24.16,225,6.11,0.5,19800,0.628939885
700,700,12.6,175,12.6,525,24.59,-0.5,15400,0.564258835
1000,400,4.8,250,10.79,750,57.24,0.75,20000,0.670414828
800,200,32,200,32,600,32,1,1600,0.751060958
500,250,1.86,125,4.01,500,5,0.25,2000,0.499260515
167,500,2.09,500,6.84,125,8.62,-1,18000,0.405635736
167,500,20,125,20,375,20.33,1,1000,0.662107852
86,300,2.04,75,2.04,225,6.39,-1,7800,0.370001084
300,600,2.23,150,8.68,450,11.13,0.25,14400,0.433048508
800,800,32,200,32,600,32,0.25,3200,0.722745149
500,333,1.86,125,8.62,500,12.37,1,4000,0.477012018
450,900,16.2,225,16.2,900,58.74,0.5,28800,0.698052963
1000,667,3.33,250,16.32,1000,17.37,-0.75,22000,0.566109845
400,160,7.2,400,24.63,100,7.2,0.25,4000,0.701409964
600,240,2.23,150,4.82,450,14.45,1,19200,0.422377473
1000,667,40,1000,68.95,250,40,-0.5,34000,0.808753633
100,300,1.69,75,3.79,225,8.88,-0.25,10200,0.377387226
400,133,1.48,100,7.63,300,9.63,-0.25,11200,0.39135988
900,450,5.06,225,5.06,900,42.16,0.5,9000,0.66906425
600,150,2,150,8.68,450,19.42,0.5,15600,0.48859429
600,600,6.97,150,8.13,450,29.37,-0.25,21600,0.551932288
267,400,16,100,16,300,16,-0.25,14400,0.49328291
333,1000,3.33,1000,46.84,250,10.79,-0.5,32000,0.728787701
229,800,14.4,800,55.16,200,14.4,-1,22400,0.710696134
300,86,1.44,225,13.03,75,3.79,0.5,7800,0.464781916
900,300,36,675,36,225,36,-0.5,25200,0.723603
86,300,3.48,225,13.86,75,3.48,0.25,7800,0.469602946
600,400,24,600,24,150,24,-0.75,3600,0.719287044
900,900,36,225,36,900,36,-0.25,18000,0.683668755
1000,667,3.71,1000,17.37,250,4.34,0.25,18000,0.72261456
200,600,2.23,150,9.79,600,14.84,0,21600,0.506224146
600,240,2.88,150,8.68,450,31.03,-0.75,13200,0.582201532
300,300,5.4,225,5.4,75,5.4,-1,4200,0.402479293
200,800,14.4,200,14.4,600,17.05,-0.75,6400,0.64464578
667,1000,5.62,1000,24.74,250,18.16,-0.75,40000,0.616058309
900,450,3.34,900,38.84,225,15.51,1,12600,0.764352369
286,1000,11.61,250,15.39,1000,39.47,0.75,10000,0.680848332
700,350,28,175,28,525,28,-0.5,12600,0.630278119
300,200,3.48,75,5.45,300,6.32,0,11400,0.326680233
500,1000,6.79,750,21.32,250,12.63,-0.5,14000,0.670798245
800,229,2.97,600,6,200,4.95,-0.25,30400,0.510540616
300,600,10.8,450,22.74,150,10.89,-0.75,18000,0.570302882
400,267,2.72,100,2.72,400,24.63,-0.25,15200,0.537014183
400,1000,8.57,1000,76.32,250,19.08,-0.25,38000,0.782449158
150,600,6.97,450,29.37,150,6.97,0.5,12000,0.618860775
160,400,2.25,100,4.68,300,6.32,0.5,4000,0.379689026
300,75,2.57,300,4.11,75,6,0,10200,0.416213105
400,600,2.51,150,11.45,600,8.21,-1,2400,0.64104167
700,467,3.94,175,8.84,700,7,0,18200,0.419841179
114,400,3.43,100,5.79,400,5.47,0.25,15200,0.350937447
133,400,1.67,100,6.53,400,11.37,-0.75,4000,0.536024356
300,600,6.97,150,6.97,600,12.63,0.75,12000,0.466983771
233,700,12.6,175,12.6,700,48.26,-0.25,23800,0.691399557
1000,1000,11.61,250,14.47,750,48.95,0.5,34000,0.631366195
1000,1000,4.19,250,20,1000,28.42,-0.75,36000,0.600415695
400,133,2.25,100,2.25,300,24,-0.75,13600,0.515617178
500,1000,11.61,250,19.08,1000,21.05,-0.25,28000,0.594276592
800,229,4.5,200,13.05,600,30.32,0,3200,0.676515803
667,1000,18,250,18,750,18,0.25,34000,0.538628175
900,900,3,225,16.34,675,11.72,-0.5,36000,0.475288524
400,100,3.43,100,5.42,400,11.37,0.5,5600,0.445857022
200,700,2.6,700,30.21,175,2.6,-0.75,15400,0.631554862
600,900,16.2,675,46.54,225,16.2,-0.25,9000,0.802620759
400,200,16,400,20.21,100,16,0.25,10400,0.599726141
800,320,3.35,200,8.63,800,16.84,0,28800,0.499289083
1000,1000,5.62,250,8.95,1000,61.58,-0.75,26000,0.724040774
300,120,1.11,225,6.39,75,5.45,-0.5,9000,0.424795671
900,257,7.71,675,49.03,225,7.71,-0.5,32400,0.715371554
500,1000,3.71,250,19.08,1000,46.84,1,26000,0.653862682
700,350,3.94,175,13.36,700,19.89,0.25,15400,0.535677197
300,200,1.26,75,2.68,225,16.34,-1,10800,0.445425988
800,800,32,800,32,200,32,-0.5,1600,0.906323601
900,900,10.45,225,13.03,900,45.47,-0.5,12600,0.691697556
900,900,16.2,675,26.64,225,16.2,0.75,14400,0.700104402
400,400,16,400,32,100,16,-1,6400,0.630059614
280,700,12.6,175,12.6,525,38.13,-0.75,16800,0.65038073
171,600,10.8,150,10.8,450,19.42,-0.75,13200,0.56780034
125,500,2.09,375,9.28,125,7.7,0.5,13000,0.471490513
600,150,24,450,24,150,24,-0.25,20400,0.619204552
600,150,2,450,11.13,150,7.58,0.5,13200,0.535475919
800,800,6.86,200,9.37,800,64,-0.75,19200,0.727455317
75,300,1.26,75,1.3,300,5.21,0.75,3000,0.334042958
800,800,6.86,600,14.84,200,6.86,-0.25,17600,0.633069939
300,120,1.69,225,4.74,75,1.69,0.75,12000,0.321355179
400,600,4.08,150,8.13,600,30.32,0,19200,0.594017787
600,400,4.08,150,9.79,600,34.74,-0.75,16800,0.617882366
1000,1000,3.33,250,12.63,1000,32.11,1,32000,0.577039238
360,900,6.11,225,12.2,675,49.03,-0.5,12600,0.708809714
300,300,1.69,300,11.84,75,1.86,-1,6600,0.440061199
400,800,6.86,600,14.84,200,6.86,-1,32000,0.496340666
700,175,6,175,13.36,700,37.95,0.5,14000,0.632015126
286,1000,11.61,250,15.39,1000,68.95,0.5,32000,0.730032205
600,200,24,600,34.74,150,24,0.75,12000,0.682858401
150,600,4.08,450,22.74,150,11.45,-0.25,24000,0.560345599
500,143,4.29,375,18.95,125,7.7,0.5,14000,0.541103107
400,100,2.72,100,7.26,400,8.42,0.5,13600,0.374861853
400,160,16,100,16,400,32,-0.25,8800,0.604311941
250,500,3.4,125,3.4,500,19.74,-1,16000,0.557066717
1000,250,5.62,250,17.24,750,29.61,0.75,32000,0.562668031
400,600,5.14,450,26.05,150,7.58,-0.5,18000,0.607186085
600,200,3.38,450,29.37,150,4.26,0,9600,0.678877055
500,143,9,125,9,375,21.71,1,6000,0.52249042
467,700,6,700,45.68,175,12.71,-0.75,14000,0.705148114
400,600,2.23,600,25.89,150,12,0.5,12000,0.673167799
200,400,1.92,300,16.26,100,4.32,0.75,3200,0.628267879
350,700,28,175,28,525,28,-1,15400,0.640038465
286,1000,8.57,1000,57.89,250,8.95,-0.5,24000,0.771622715
700,700,4.75,525,24.59,175,4.75,0.5,5600,0.750469341
600,200,10.8,150,10.8,600,30.32,-0.25,9600,0.614615145
400,267,1.92,300,6.32,100,4.32,0,3200,0.606920806
600,900,16.2,225,16.2,675,44.05,0.5,19800,0.637881784
120,300,1.26,75,6,300,11.84,1,9000,0.399507222
300,75,2.57,75,2.57,225,7.22,0.75,1200,0.419944544
800,800,6.86,800,40.42,200,10.11,-0.5,30400,0.70149714
500,500,1.86,375,10.66,125,4.47,-0.25,20000,0.49843649
300,300,1.11,75,6,300,21.79,1,6600,0.488245214
500,500,3.4,500,32.63,125,4.01,0,16000,0.655228669
667,1000,18,1000,80,250,18,0.75,36000,0.762571998
300,200,5.4,75,5.72,225,10.54,-0.75,10800,0.391274046
700,350,12.6,175,12.6,700,43.11,-0.25,9800,0.675632934
800,200,6.86,200,9.37,800,16.84,0.75,16000,0.517466147
1000,1000,18,250,18,1000,46.84,0,34000,0.668471872
600,600,6.97,450,24.39,150,6.97,-0.75,22800,0.565974861
400,800,14.4,800,61.05,200,14.4,0,27200,0.742672817
300,75,3.48,75,3.48,300,11.84,-0.25,1800,0.487082874
267,800,3.35,200,10.11,600,32.53,-1,30400,0.620731852
400,267,2.25,300,19.58,100,2.25,0.5,4800,0.613149449
1000,286,3.33,250,7.11,1000,35.79,0,32000,0.623722232
500,143,4.29,125,5.39,500,23.42,-0.75,20000,0.54235745
800,229,2.97,600,34.74,200,10.84,1,14400,0.662249215
400,133,1.48,100,4.68,300,10.74,0,15200,0.379152796
300,150,1,225,18,75,3.79,0.75,12000,0.455881481
320,800,3.35,600,23.68,200,5.68,0.25,20800,0.61576437
700,350,2.6,525,42,175,7.55,-0.25,28000,0.659578147
600,600,5.14,150,10.89,450,9.47,0.5,3600,0.53393087
1000,667,4.19,250,4.19,750,54.47,-0.25,16000,0.684737233
500,333,2.81,125,2.81,375,7.89,-0.5,11000,0.377291847
600,240,2.23,450,24.39,150,5.37,-0.5,9600,0.654987562
400,1000,3.71,750,26.84,250,7.11,0,28000,0.649027694
800,533,5.43,600,30.32,200,9.37,1,14400,0.663644854
400,133,7.2,100,7.63,400,9.89,-1,12000,0.436618396
600,600,10.8,150,10.8,600,10.8,-0.5,9600,0.511711878
300,150,1.26,75,1.58,225,15.51,1,3600,0.435635477
1000,500,11.61,750,60,250,11.61,-1,18000,0.740134896
133,400,2.25,100,2.84,300,10.74,0.25,13600,0.397627701
700,467,2.33,525,30.39,175,7.55,0,22400,0.635849535
175,700,8.13,175,8.13,700,45.68,0.75,15400,0.661928699
300,86,5.4,75,5.4,300,21.79,-0.5,9600,0.520523694
360,900,6.11,225,17.17,675,14.21,-0.5,23400,0.533781369
900,257,5.06,225,18,900,22.26,-0.75,36000,0.562012211
700,700,2.6,700,22.47,175,10.13,-0.75,5600,0.651521833
700,467,12.6,700,45.68,175,14,0.75,14000,0.728217698
267,800,4.5,800,22.74,200,16,-1,14400,0.603163564
300,150,2.04,75,3.79,300,9.63,-1,9600,0.395989562
150,300,1,75,5.17,225,16.34,-0.25,12000,0.446121334
229,800,2.67,200,6.42,600,32.53,0.25,24000,0.593085284
1000,400,11.61,250,11.61,750,57.24,0.25,38000,0.660023937
900,900,36,675,36,225,36,0.75,19800,0.70034217
600,240,3.38,150,7.58,600,10.42,0.75,1200,0.626309259
333,1000,40,750,40,250,40,0.5,36000,0.669002703
400,100,1.33,300,5.21,100,1.74,0.25,5600,0.492984366
700,280,3.36,175,4.33,700,19.89,1,23800,0.503021989
500,500,2.4,125,9.08,375,21.71,1,2000,0.560257805
467,700,3.94,525,26.53,175,12.71,0.75,21000,0.596554008
400,800,6.86,800,40.42,200,6.86,1,30400,0.655599944
1000,500,5.62,750,51.71,250,20,-1,30000,0.698238945
800,267,6.86,200,6.86,600,36.95,-0.5,25600,0.605846765
300,600,2.51,600,12.63,150,8.68,0.5,9600,0.632292021
300,300,3.48,75,5.72,300,6.32,-0.75,3600,0.411593572
500,167,2.09,375,14.8,125,3.09,-0.25,9000,0.604021852
200,400,1.48,100,5.79,400,11.37,-0.5,11200,0.457318431
667,1000,40,1000,57.89,250,40,-1,14000,0.7646572
300,300,5.4,225,16.34,75,5.4,1,4800,0.529451606
300,86,3.48,75,3.48,225,3.48,-0.5,600,0.530117898
267,800,3.84,600,8.21,200,3.84,-1,12800,0.470132316
229,800,4.5,600,45.79,200,12.32,1,9600,0.725974112
400,400,7.2,400,17.26,100,7.2,0,7200,0.635971176
400,400,16,300,16,100,16,0.25,4800,0.627349465
200,500,5.81,500,16.05,125,9.54,-0.75,9000,0.556449068
1000,667,18,250,18,1000,28.42,0.75,10000,0.62972753
250,1000,40,1000,54.21,250,40,-1,16000,0.758020137
900,300,3,675,14.21,225,7.22,1,28800,0.539516136
333,1000,6.79,1000,21.05,250,18.16,-0.75,8000,0.694015816
900,300,3.34,225,8.88,675,24.16,-0.25,7200,0.608866251
300,600,4.08,150,4.08,600,8.21,-1,2400,0.591806489
500,500,2.81,125,3.55,375,5.13,-0.25,3000,0.473838165
600,240,2.23,450,4.5,150,12,-1,15600,0.449404973
1000,333,40,1000,72.63,250,40,0.5,16000,0.831081884
800,400,3.84,800,28.63,200,13.79,0,6400,0.837113316
150,300,2.57,75,3.79,225,4.74,-1,7200,0.323927469
400,100,2.72,300,6.32,100,2.72,-0.5,14400,0.445182595
250,1000,11.61,250,11.71,750,43.42,1,22000,0.628045637
280,700,28,700,28,175,28,-0.75,26600,0.651463816
700,280,6,525,16.86,175,6,-0.25,9800,0.676941943
400,100,2.25,400,23.16,100,3.21,0,15200,0.581173397
160,400,7.2,300,12.95,100,7.2,-0.25,12000,0.499236428
400,100,16,100,16,300,16,-1,5600,0.544468421
800,200,4.5,600,48,200,16,0.25,25600,0.67782235
233,700,28,525,28,175,28,0,23800,0.622208912
500,167,20,125,20,375,20,-0.25,17000,0.534319083
900,450,3.34,900,22.26,225,4.74,0.25,14400,0.735613886
400,400,1.48,100,3.58,400,4,-0.75,1600,0.519530045
400,600,5.14,150,5.37,600,41.37,0.75,15600,0.62410536
286,1000,40,750,40,250,40,1,24000,0.684924347
400,400,7.2,400,15.79,100,7.2,1,3200,0.686885412
500,250,20,375,23.09,125,20,1,5000,0.654726905
600,600,2.23,450,19.42,150,3.16,0.75,10800,0.613071994
120,300,2.57,75,2.57,225,14.68,0.25,10800,0.42320016
250,1000,4.19,250,9.87,750,35.13,0.5,18000,0.624415292
600,240,2,600,41.37,150,8.68,0.25,9600,0.744415197
400,800,3.84,800,34.53,200,3.84,0.25,28800,0.666554019
125,500,2.09,500,21.58,125,9.54,-0.5,3000,0.666368044
500,200,3.4,125,3.4,375,27.24,-0.75,5000,0.578920572
500,1000,18,250,18,1000,80,0.25,30000,0.759158908
133,400,3.43,400,5.47,100,3.43,-0.75,8800,0.406473522
360,900,6.11,675,36.59,225,6.11,1,16200,0.679816057
120,300,1.44,225,14.68,75,3.51,1,3000,0.551554619
400,160,3.43,400,6.95,100,4.68,0,12800,0.492624204
300,300,1.44,75,1.44,225,16.34,-0.25,4200,0.45978553
900,360,36,225,36,900,36,0,36000,0.653992415
500,1000,4.19,250,4.34,750,18.55,0,38000,0.510799727
900,900,4.32,675,36.59,225,13.86,-0.25,32400,0.679064768
300,300,1.69,75,3.51,300,19.58,0,3000,0.518589075
400,100,2.25,400,6.95,100,5.79,-1,14400,0.442990799
150,300,12,225,15.51,75,12,-1,1200,0.59026115
600,150,5.14,600,41.37,150,5.14,0.75,22800,0.639571428
286,1000,8.57,1000,35.79,250,18.16,-0.5,14000,0.729335823
320,800,3.84,200,3.84,600,48,1,20800,0.621234665
400,800,9.29,200,9.29,600,28.11,-0.75,19200,0.603490456
300,100,5.4,75,6,225,14.68,-0.75,2400,0.497806512
400,400,1.92,400,9.89,100,7.63,0.25,13600,0.517093912
175,700,4.75,525,12.99,175,4.75,-0.5,11200,0.55599193
400,133,4.65,300,5.21,100,4.65,-0.25,3200,0.587709935
400,100,7.2,300,14.05,100,7.2,0,4800,0.604880433
1000,1000,11.61,250,16.32,750,51.71,0.25,14000,0.675680069
86,300,1.11,300,15.16,75,1.58,1,6600,0.509885954
1000,286,11.61,1000,43.16,250,11.61,-1,38000,0.720104358
1000,400,4.19,250,16.32,1000,54.21,0.5,24000,0.689379362
300,86,3.48,75,3.51,300,15.16,0,8400,0.460075668
467,700,28,700,28,175,28,0,28000,0.657158758
300,200,1.69,225,16.34,75,4.07,0,6000,0.541556491
143,500,20,125,20,500,20,0.75,4000,0.59807637
240,600,6.97,150,7.03,450,31.03,0.75,3600,0.608460643
700,700,28,525,36.2,175,28,0.25,4200,0.826612833
100,400,3.43,100,4.68,300,10.74,0,12000,0.421250586
450,900,36,900,36,225,36,0.5,23400,0.718046689
200,700,8.13,175,8.13,700,40.53,0.5,25200,0.633457805
300,150,12,75,12,300,12.95,0.5,8400,0.454424203
100,400,1.33,100,7.63,400,5.47,1,10400,0.341672852
600,600,10.8,150,10.8,450,19.42,0,13200,0.514250015
500,1000,40,1000,50.53,250,40,0.75,18000,0.781873918
800,400,2.67,800,61.05,200,3.47,0.5,8000,0.841840737
500,333,5.81,125,5.81,375,28.62,1,15000,0.516387659
267,400,1.33,300,4.11,100,1.37,-1,12000,0.288311884
800,533,2.97,200,5.68,800,25.68,-1,20800,0.580763914
286,1000,6.79,1000,13.68,250,16.32,-0.5,10000,0.678332416
800,800,32,600,48,200,32,-0.25,24000,0.718622664
250,500,5.81,375,28.62,125,9.54,0,3000,0.747180948
600,171,4.08,150,10.34,450,11.13,-1,2400,0.628816857
667,1000,11.61,250,11.61,1000,72.63,0,10000,0.782955253
75,300,3.48,75,5.17,225,8.88,-1,9000,0.417755561
400,800,3.35,200,3.47,600,28.11,-1,14400,0.610112518
400,160,2.25,100,8,300,16.26,0,3200,0.508561145
600,900,5.06,675,29.13,225,17.17,1,27000,0.622552448
300,300,2.57,300,18.47,75,5.72,0,6000,0.600946994
900,450,10.45,225,10.45,675,44.05,-0.5,19800,0.649833142
1000,250,4.19,250,5.26,750,18.55,0.75,26000,0.495181337
700,467,2.93,525,22.66,175,6.91,-0.75,8400,0.605945106
900,900,7.71,225,7.71,900,52.11,0.5,23400,0.673681414
160,400,16,400,23.16,100,16,0,13600,0.584886264
800,200,32,200,32,600,32,-0.5,16000,0.650369368
1000,250,11.61,250,11.61,750,18.55,1,20000,0.522359512
600,240,4.08,600,34.74,150,4.08,0.75,10800,0.687612174
600,200,2.23,450,32.68,150,7.03,-1,20400,0.613368115
114,400,1.48,300,5.21,100,6.16,0.5,10400,0.405739084
400,114,16,400,16,100,16,0.25,12000,0.563922992
1000,286,3.71,1000,80,250,3.71,0.5,26000,0.795693659
114,400,7.2,300,24,100,7.2,0.75,16000,0.50514465
1000,1000,8.57,250,8.57,750,8.57,1,10000,0.504713363
500,500,20,375,20,125,20,0.5,16000,0.56438905
467,700,3.36,175,10.78,700,25.05,0.5,9800,0.577011382
100,300,1.44,75,2.13,225,12.2,0.25,5400,0.427430423
240,600,5.14,150,8.13,600,30.32,0.25,4800,0.645823003
500,500,1.86,125,2.17,375,9.28,0.25,4000,0.421318606
300,150,3.48,225,13.86,75,4.34,0.25,11400,0.452847763
400,133,1.67,100,4.68,400,5.47,-1,8000,0.373369784
800,200,5.43,600,36.95,200,10.11,-0.25,9600,0.773839568
600,150,4.08,150,7.03,450,7.82,0.5,10800,0.408851838
167,500,20,125,20,375,20,0.25,4000,0.594679689
800,320,3.35,200,10.84,600,43.58,0,32000,0.61231661
200,800,3.84,200,13.79,600,14.84,-0.25,28800,0.512043198
100,300,12,75,12,225,14.68,0.5,4200,0.479366279
229,800,3.84,200,13.79,800,31.58,1,25600,0.58457405
200,300,3.48,300,7.42,75,5.17,0.75,6000,0.489239758
700,233,3.94,175,11.42,525,12.99,0.25,11200,0.487939362
300,120,2.04,225,2.25,75,5.72,-1,4800,0.353372028
700,280,3.36,700,45.68,175,10.78,0.5,28000,0.673488581
400,800,2.97,600,41.37,200,8.63,-1,27200,0.630022843
133,400,3.43,400,11.37,100,5.05,0.5,14400,0.479492274
250,500,9,375,9,125,9,1,3000,0.643997433
250,500,2.4,125,8.16,375,9.28,0.75,16000,0.372445336
300,300,1.69,75,4.89,225,6.39,-0.5,11400,0.308958121
800,533,4.5,600,41.37,200,9.37,0.25,24000,0.671614078
1000,1000,3.71,1000,54.21,250,18.16,0.75,40000,0.721212598
400,1000,5.62,250,16.32,1000,13.68,-0.5,16000,0.59037482
600,171,24,600,48,150,24,0,12000,0.749660026
100,400,1.92,400,23.16,100,6.16,0.75,9600,0.577772819
300,150,1.11,225,18,75,5.17,0.75,10800,0.46480474
800,800,3.84,200,3.84,600,25.89,0.5,30400,0.520761784
200,800,32,200,32,600,39.16,-0.5,32000,0.650778886
450,900,5.06,900,22.26,225,8.88,0.25,28800,0.649327156
500,500,2.4,375,17.57,125,2.4,-1,10000,0.495883271
167,500,20,375,20,125,20,1,8000,0.591421455
800,267,9.29,600,9.29,200,9.29,0.75,32000,0.489039597
300,300,1.44,225,14.68,75,4.34,0,10800,0.479559746
200,300,1.69,75,1.69,225,17.17,-1,7800,0.478990997
143,500,9,500,21.58,125,9,0,14000,0.59571254
500,167,1.86,125,5.39,375,16.18,-0.5,20000,0.453952893
700,175,2.6,175,13.36,525,36.2,0.5,28000,0.569032681
800,320,5.43,200,7.16,600,6,-1,14400,0.472355574
450,900,3.77,225,13.03,675,29.13,0.25,9000,0.61503938
300,300,1.26,75,4.62,300,19.58,0,10800,0.484237169
600,900,36,225,36,900,36,-0.75,32400,0.680689846
300,75,5.4,75,5.4,225,13.03,-0.75,2400,0.483217288
800,320,5.43,800,10.95,200,5.43,-1,8000,0.579483623
500,333,2.81,125,9.08,500,5,-1,10000,0.430696761
1000,333,4.8,250,4.8,750,29.61,-1,26000,0.58816324
300,300,1,225,3.08,75,2.68,-0.75,6600,0.319871426
600,150,10.8,150,10.8,450,32.68,-0.75,16800,0.589275453
171,600,4.08,150,7.03,450,4.5,-0.25,16800,0.380278507
900,450,6.11,675,29.13,225,14.68,-1,23400,0.620887453
900,900,3.77,900,65.37,225,13.03,-1,34200,0.724050512
400,133,16,400,24.63,100,16,1,8800,0.593746214
200,600,4.08,600,12.63,150,8.13,-0.25,16800,0.563735372
1000,333,40,750,40,250,40,-0.5,36000,0.722164941
175,700,8.13,700,25.05,175,8.13,-0.5,11200,0.657737659
800,400,3.35,600,21.47,200,10.84,1,14400,0.631726603
350,700,3.94,175,10.78,700,17.32,0.75,28000,0.489406848
250,1000,4.8,250,4.8,1000,32.11,0,36000,0.646881515
600,240,10.8,150,10.8,600,28.11,-0.5,24000,0.578331978
800,200,2.97,200,3.47,600,32.53,0.25,24000,0.574367314
667,1000,18,1000,46.84,250,18,-1,24000,0.703771775
300,300,1.69,225,11.37,75,1.69,1,8400,0.43884299
500,167,1.67,125,9.54,375,5.13,-0.25,11000,0.393881195
333,1000,4.19,1000,57.89,250,9.87,0.25,28000,0.755540028
500,1000,8.57,250,16.32,1000,61.58,-1,26000,0.760527305
400,267,7.2,100,8,300,22.89,-1,12800,0.518268023
1000,667,3.33,250,8.03,750,13.03,0.25,36000,0.446790296
700,700,2.6,700,14.74,175,2.6,0.5,12600,0.667634449
400,1000,18,750,37.89,250,18,0,6000,0.837156415
500,167,1.86,500,25.26,125,9.54,0,9000,0.684027315
900,900,3.34,225,8.88,900,35.53,1,21600,0.597088287
133,400,1.48,300,17.37,100,5.79,0.5,16000,0.478442994
400,1000,6.79,1000,80,250,6.79,-0.25,28000,0.809125723
286,1000,3.71,250,7.11,1000,43.16,-0.25,36000,0.694488307
86,300,2.04,300,22.89,75,2.04,1,6000,0.56161172
600,400,10.8,150,10.8,450,36,-0.75,22800,0.592057563
700,700,3.36,175,5.62,525,7.18,-0.25,14000,0.416832351
500,1000,18,250,18,750,57.24,0.5,20000,0.687312693
1000,333,18,250,18,750,40.66,1,32000,0.604512341
600,300,2.88,450,17.76,150,4.82,1,19200,0.523979408
300,120,1.26,225,16.34,75,1.3,0.5,5400,0.520701321
300,100,1.11,225,17.17,75,2.13,0.5,7200,0.49995889
114,400,16,300,24,100,16,0.75,8800,0.558800361
450,900,16.2,675,26.64,225,16.2,0.25,14400,0.696438813
1000,500,11.61,1000,17.37,250,11.61,-0.25,36000,0.667738497
125,500,1.67,375,10.66,125,8.16,-0.75,6000,0.509824665
500,500,2.4,125,2.63,500,27.11,-0.75,12000,0.57424793
600,600,10.8,150,10.8,450,26.05,-0.25,20400,0.541073361
400,800,3.35,200,14.53,600,14.84,0,16000,0.51229453
360,900,36,675,36,225,36,0.25,5400,0.825114531
1000,286,3.33,250,3.42,750,18.55,0.25,6000,0.57458174
250,1000,18,250,18,750,57.24,0.25,28000,0.689682518
200,800,9.29,200,9.37,600,17.05,-0.75,9600,0.604418084
300,300,1.69,75,5.17,300,16.26,0.25,9600,0.45407336
600,600,3.38,600,12.63,150,10.89,-0.25,14400,0.626200178
800,800,5.43,800,58.11,200,5.68,0.25,28800,0.733517771
800,400,6.86,600,23.68,200,6.86,1,14400,0.635744223
600,171,6.97,150,8.13,600,48,1,14400,0.64609393
400,400,1.33,100,1.74,300,18.47,-1,10400,0.480477515
125,500,9,375,23.09,125,9.08,-0.75,4000,0.613330788
171,600,5.14,150,5.14,600,34.74,0.25,15600,0.632622064
600,300,5.14,150,7.03,450,19.42,-0.75,24000,0.495355838
900,900,7.71,225,14.68,675,7.71,1,27000,0.426845822
800,200,2.67,200,2.74,600,6,0.25,32000,0.326646485
900,360,5.06,225,5.06,675,19.18,0.5,7200,0.552218722
300,86,1.11,225,7.22,75,4.62,0.25,6600,0.442854471
250,1000,3.33,250,19.08,1000,17.37,-0.5,36000,0.597497247
350,700,8.13,175,8.13,525,11.05,0,25200,0.442857319
300,100,2.04,75,2.41,300,7.42,-1,600,0.542321174
1000,1000,3.71,750,35.13,250,16.32,0,40000,0.666531756
800,533,3.84,200,9.37,800,34.53,-0.5,14400,0.633583707
114,400,1.92,100,3.21,400,23.16,0.5,14400,0.526977876
300,86,5.4,225,5.4,75,5.4,0.75,3600,0.460606364
900,900,6.11,225,8.88,675,44.05,0,12600,0.648944221
75,300,1.44,300,24,75,2.68,0,10200,0.555441997
